Landscape,id,SurveyYear,WBI,HHwealth,Village,Lat,Long,vlgLat,vlgLong,Arrival,Livelihood1,Livelihood2,Livelihood3,Livelihood4,Gender,age,Ethnicity,indig,HHsize,BenefPa,BenefProject,HhTypeControl,female
lac_tele,6248,2021,.4944258630275726,280250,botongo,.8553053736686707,17.0976734161377,.8552006835016794,17.09692397496486,1988,alcoholicdistillation,fishing,agriculture,,male,41,babole,0,7,0,1,0,0
lac_tele,6351,2021,.4428896307945251,288400,botongo,.8553297519683838,17.09742164611816,.8552006835016794,17.09692397496486,1929,agriculture,fishing,alcoholicdistillation,,male,92,babole,0,7,1,0,1,0
lac_tele,5420,2018,.274745911359787,3060112.5,botongo,.8553299903869629,17.09793090820313,.8552006835016794,17.09692397496486,2007,fishing,livestock,,,male,36,babole,0,3,1,0,0,0
lac_tele,92,2015,.4449583888053894,137950,botongo,.8553599715232849,17.09725952148438,.8552006835016794,17.09692397496486,2002,agriculture,fishing,,,male,32,Babole,0,4,,,,0
lac_tele,6244,2021,.517548143863678,327340,botongo,.8553916811943054,17.09619331359863,.8552006835016794,17.09692397496486,1956,agriculture,fishing,,,female,65,babole,0,9,0,1,0,1
lac_tele,6245,2021,.4386332929134369,222560,botongo,.8553916811943054,17.09619331359863,.8552006835016794,17.09692397496486,1990,fishing,,,,male,65,babole,0,4,0,0,1,0
lac_tele,6246,2021,.4931604564189911,463310,botongo,.8553916811943054,17.09619331359863,.8552006835016794,17.09692397496486,1989,teacher,fishing,agriculture,,male,41,babole,0,4,0,0,0,0
lac_tele,101,2015,.3586746454238892,156800,botongo,.8554400205612183,17.0947208404541,.8552006835016794,17.09692397496486,2005,agriculture,picking,,,female,73,Bakolou,1,5,,,,1
lac_tele,5419,2018,.2778315544128418,2351587.5,botongo,.8554700016975403,17.09568977355957,.8552006835016794,17.09692397496486,1957,agriculture,,,,female,61,babole,0,3,0,0,0,1
lac_tele,6247,2021,.4328814744949341,98400,botongo,.8555663228034973,17.0964183807373,.8552006835016794,17.09692397496486,1991,alcoholicdistillation,agriculture,,,female,82,babole,0,2,0,0,1,1
lac_tele,5615,2018,.327928364276886,3104687.5,botongo,.8556200265884399,17.09770965576172,.8552006835016794,17.09692397496486,2006,business,agriculture,,,female,49,babole,0,4,0,0,1,1
lac_tele,108,2015,.4171221852302551,597550,botongo,.8556200265884399,17.09827041625977,.8552006835016794,17.09692397496486,,agriculture,fishing,,,male,39,Babole,0,10,,,,0
lac_tele,98,2015,.5906147360801697,454750,botongo,.855650007724762,17.0977897644043,.8552006835016794,17.09692397496486,2001,agriculture,business,,,female,46,Babole,0,9,,,,1
lac_tele,6392,2021,.7073580026626587,1324250,botongo,.8556659817695618,17.09775352478027,.8552006835016794,17.09692397496486,2001,agriculture,business,livestock,,female,52,babole,0,5,0,0,1,1
lac_tele,5498,2018,.1873185038566589,463250,botongo,.8557483553886414,17.09829330444336,.8552006835016794,17.09692397496486,1980,agriculture,fishing,,,female,33,babole,0,9,0,0,1,1
lac_tele,6311,2021,.4389784038066864,318210,botongo,.8561433553695679,17.09882545471191,.8552006835016794,17.09692397496486,2021,smallbusiness,agriculture,fishing,,female,52,babole,0,13,0,0,1,1
lac_tele,5495,2018,.2182962447404861,655812.5,botongo,.8564866781234741,17.09864234924316,.8552006835016794,17.09692397496486,1964,fishing,agriculture,,,male,56,babole,0,7,0,1,1,0
lac_tele,111,2015,.3889496326446533,96050,botongo,.8565599918365479,17.09868049621582,.8552006835016794,17.09692397496486,,agriculture,fishing,,,female,51,Babole,0,9,,,,1
lac_tele,6312,2021,.5787474513053894,598450,botongo,.8567916750907898,17.09886741638184,.8552006835016794,17.09692397496486,1956,smallbusiness,agriculture,livestock,,female,59,babole,0,10,1,0,1,1
lac_tele,112,2015,.5385586023330688,314350,botongo,.8593000173568726,17.09762001037598,.8552006835016794,17.09692397496486,,agriculture,fishing,,,male,38,Babole,0,10,,,,0
lac_tele,5499,2018,.3466239273548126,3025375,botongo,.8595716953277588,17.09765243530273,.8552006835016794,17.09692397496486,2012,fishing,agriculture,,,male,41,babole,0,3,0,1,1,0
lac_tele,204,2015,.4749810695648193,116500,moungoumabailly,.9933800101280212,17.07562065124512,.9972811572219333,17.07449156991615,,agriculture,livestock,fishing,,male,36,Babole,0,8,,,,0
lac_tele,5532,2018,.1462366878986359,70837.5,moungoumabailly,.9937099814414978,17.07522010803223,.9972811572219333,17.07449156991615,1957,fishing,agriculture,,,female,61,babole,0,3,0,0,1,1
lac_tele,214,2015,.3917248547077179,126800,moungoumabailly,.9939500093460083,17.07630920410156,.9972811572219333,17.07449156991615,1995,agriculture,fishing,,,male,41,Babole,0,5,,,,0
lac_tele,5533,2018,.2050459831953049,218037.5,moungoumabailly,.9940099716186523,17.07636070251465,.9972811572219333,17.07449156991615,1974,fishing,agriculture,,,male,44,babole,0,6,0,0,1,0
lac_tele,210,2015,.2699520587921143,168450,moungoumabailly,.9941400289535522,17.07640075683594,.9972811572219333,17.07449156991615,,agriculture,business,,,female,50,Babole,0,6,,,,1
lac_tele,5537,2018,.2349346578121185,254125,moungoumabailly,.9943100214004517,17.07641983032227,.9972811572219333,17.07449156991615,1964,agriculture,fishing,,,female,56,babole,0,9,0,0,1,1
lac_tele,5565,2018,.2339666038751602,391437.5,moungoumabailly,.9946200251579285,17.07567977905273,.9972811572219333,17.07449156991615,1969,agriculture,fishing,,,female,49,babole,0,6,0,0,1,1
lac_tele,197,2015,.3612816631793976,86550,moungoumabailly,.994629979133606,17.0765209197998,.9972811572219333,17.07449156991615,,agriculture,business,,,male,55,Babole,0,6,,,,0
lac_tele,5503,2018,.2339061200618744,580787.5,moungoumabailly,.9946699738502502,17.07657432556152,.9972811572219333,17.07449156991615,2004,agriculture,fishing,,,male,57,babole,0,5,0,0,1,0
lac_tele,5534,2018,.203593909740448,409025,moungoumabailly,.9949100017547607,17.07496070861816,.9972811572219333,17.07449156991615,1976,agriculture,fishing,,diver,female,42,babole,0,8,1,0,1,1
lac_tele,205,2015,.6754688024520874,1128400,moungoumabailly,.994920015335083,17.07648086547852,.9972811572219333,17.07449156991615,,agriculture,business,livestock,fishing,male,49,Babole,0,12,,,,0
lac_tele,5502,2018,.2051064968109131,446137.5,moungoumabailly,.9949300289154053,17.07679176330566,.9972811572219333,17.07449156991615,1954,fishing,agriculture,,,male,64,babole,0,1,0,1,0,0
lac_tele,215,2015,.4801110327243805,360550,moungoumabailly,.9949399828910828,17.07477951049805,.9972811572219333,17.07449156991615,,agriculture,fishing,,,female,39,Babole,0,6,,,,1
lac_tele,6282,2021,.6050907969474792,433850,moungoumabailly,.9949546456336975,17.07597160339355,.9972811572219333,17.07449156991615,2000,fishing,agriculture,,,female,45,babole,0,4,0,0,1,1
lac_tele,198,2015,.4749810695648193,70350,moungoumabailly,.9949600100517273,17.0756893157959,.9972811572219333,17.07449156991615,,agriculture,fishing,painting,,male,31,Babole,0,6,,,,0
lac_tele,199,2015,.5124043226242065,114750,moungoumabailly,.9949600100517273,17.07644081115723,.9972811572219333,17.07449156991615,,agriculture,livestock,fishing,,male,61,Babole,0,10,,,,0
lac_tele,6281,2021,.5473425388336182,556750,moungoumabailly,.9950763583183289,17.07526397705078,.9972811572219333,17.07449156991615,2000,fishing,agriculture,,,female,59,babole,0,12,0,0,1,1
lac_tele,211,2015,.4448742866516113,161200,moungoumabailly,.9952300190925598,17.07523918151855,.9972811572219333,17.07449156991615,,agriculture,business,,,female,46,Babole,0,5,,,,1
lac_tele,196,2015,.4674123227596283,224300,moungoumabailly,.9953500032424927,17.07633018493652,.9972811572219333,17.07449156991615,,agriculture,livestock,fishing,,male,50,Babole,0,9,,,,0
lac_tele,6253,2021,.5489530563354492,379890,moungoumabailly,.9953625798225403,17.07512474060059,.9972811572219333,17.07449156991615,2010,fishing,agriculture,,,male,63,babole,0,7,0,1,0,0
lac_tele,202,2015,.4218316376209259,135450,moungoumabailly,.995389997959137,17.07538986206055,.9972811572219333,17.07449156991615,,agriculture,livestock,fishing,,male,57,,0,7,,,,0
lac_tele,188,2015,.4652257859706879,115650,moungoumabailly,.9954400062561035,17.07406044006348,.9972811572219333,17.07449156991615,2005,agriculture,fishing,,,male,60,Bagangoulou,0,5,,,,0
lac_tele,6286,2021,.6337348222732544,492900,moungoumabailly,.9954516291618347,17.0747127532959,.9972811572219333,17.07449156991615,2003,fishing,agriculture,,,female,52,babole,0,13,0,0,1,1
lac_tele,5504,2018,.1748548001050949,470312.5,moungoumabailly,.9955366849899292,17.0750675201416,.9972811572219333,17.07449156991615,1957,agriculture,fishing,,,female,61,babole,0,8,0,0,1,1
lac_tele,5425,2018,.2745643854141235,280600,moungoumabailly,.9955400228500366,17.07505035400391,.9972811572219333,17.07449156991615,1958,fishing,agriculture,,,male,60,babole,0,4,0,0,0,0
lac_tele,201,2015,.3639727532863617,121000,moungoumabailly,.9956799745559692,17.07505035400391,.9972811572219333,17.07449156991615,,agriculture,fishing,,,female,58,Babole,0,4,,,,1
lac_tele,6256,2021,.49327552318573,752500,moungoumabailly,.9957320094108582,17.07307052612305,.9972811572219333,17.07449156991615,2015,fishing,agriculture,alcoholicdistillation,,female,48,babole,0,7,0,0,1,1
lac_tele,6320,2021,.5229548811912537,377700,moungoumabailly,.995805025100708,17.07464408874512,.9972811572219333,17.07449156991615,2007,fishing,agriculture,,,female,66,babole,0,16,0,0,1,1
lac_tele,6252,2021,.46635702252388,221660,moungoumabailly,.9958639144897461,17.07403755187988,.9972811572219333,17.07449156991615,1972,fishing,agriculture,alcoholicdistillation,,female,49,babole,0,11,0,0,1,1
lac_tele,5423,2018,.3040900528430939,533277.75,moungoumabailly,.995930016040802,17.07422065734863,.9972811572219333,17.07449156991615,1972,agriculture,fishing,,,female,46,babole,0,7,0,0,0,1
lac_tele,208,2015,.3931544721126556,108000,moungoumabailly,.995959997177124,17.07368087768555,.9972811572219333,17.07449156991615,2001,agriculture,fishing,,,female,48,Babole,0,11,,,,1
lac_tele,6250,2021,.6561668515205383,1114850,moungoumabailly,.9959717988967896,17.0722770690918,.9972811572219333,17.07449156991615,1995,fishing,agriculture,smallbusiness,,male,54,babole,0,10,1,1,0,0
lac_tele,5426,2018,.3938165903091431,4023000,moungoumabailly,.9959800243377686,17.07209968566895,.9972811572219333,17.07449156991615,1993,fishing,livestock,agriculture,,male,53,babole,0,11,1,0,0,0
lac_tele,5540,2018,.1885890662670135,2402750,moungoumabailly,.9959999918937683,17.07439994812012,.9972811572219333,17.07449156991615,1952,agriculture,fishing,,,female,66,babole,0,9,0,0,1,1
lac_tele,6251,2021,.4968416392803192,457840,moungoumabailly,.996027410030365,17.07374572753906,.9972811572219333,17.07449156991615,1992,fishing,agriculture,,,female,57,babole,0,12,1,1,0,1
lac_tele,6249,2021,.6041705012321472,573160,moungoumabailly,.9960460066795349,17.07281303405762,.9972811572219333,17.07449156991615,1963,fishing,agriculture,,,male,58,babole,0,21,1,1,0,0
lac_tele,209,2015,.5023967623710632,206350,moungoumabailly,.9961000084877014,17.07444000244141,.9972811572219333,17.07449156991615,,agriculture,business,,,female,66,Babole,0,4,,,,1
lac_tele,207,2015,.6536876559257507,342250,moungoumabailly,.9961299896240234,17.07205009460449,.9972811572219333,17.07449156991615,,agriculture,business,livestock,fishing,male,50,Babole,0,8,,,,0
lac_tele,206,2015,.534185528755188,215150,moungoumabailly,.9961699843406677,17.07278060913086,.9972811572219333,17.07449156991615,2004,agriculture,fishing,,,male,52,Babole,0,7,,,,0
lac_tele,5427,2018,.3068127036094666,653012.5,moungoumabailly,.99617999792099,17.07283020019531,.9972811572219333,17.07449156991615,1963,fishing,agriculture,livestock,,male,55,babole,0,7,0,0,0,0
lac_tele,6356,2021,.5214594006538391,398260,moungoumabailly,.9961829781532288,17.07476997375488,.9972811572219333,17.07449156991615,1978,agriculture,artisan,fishing,alcoholicdistillation,male,66,babole,0,8,1,0,1,0
lac_tele,5424,2018,.1762463748455048,277875,moungoumabailly,.9963200092315674,17.0745906829834,.9972811572219333,17.07449156991615,1979,fishing,,,,male,39,babole,0,9,0,0,0,0
lac_tele,5422,2018,.247640386223793,286125,moungoumabailly,.9963200092315674,17.0745906829834,.9972811572219333,17.07449156991615,1967,agriculture,fishing,,,female,51,babole,0,12,1,0,0,1
lac_tele,6254,2021,.4409340023994446,313190,moungoumabailly,.9964320063591003,17.07433319091797,.9972811572219333,17.07449156991615,1979,fishing,agriculture,,,male,42,babole,0,9,0,1,0,0
lac_tele,190,2015,.5635354518890381,159100,moungoumabailly,.9965900182723999,17.07452011108398,.9972811572219333,17.07449156991615,,agriculture,business,fishing,,male,26,Babole,0,5,,,,0
lac_tele,6355,2021,.5221496224403381,290450,moungoumabailly,.9966668486595154,17.07588386535645,.9972811572219333,17.07449156991615,2020,fishing,agriculture,alcoholicdistillation,fishbushmeattrade,male,59,babole,0,5,0,0,1,0
lac_tele,6354,2021,.5251405835151672,826500,moungoumabailly,.9966675043106079,17.07464408874512,.9972811572219333,17.07449156991615,2015,fishing,agriculture,alcoholicdistillation,smallbusiness,male,53,babole,0,7,1,0,1,0
lac_tele,6353,2021,.4704983234405518,306750,moungoumabailly,.9971128106117249,17.07552719116211,.9972811572219333,17.07449156991615,1994,agriculture,fishing,alcoholicdistillation,smallbusiness,male,48,babole,0,5,1,0,1,0
lac_tele,186,2015,.512908935546875,112500,moungoumabailly,.997219979763031,17.07549095153809,.9972811572219333,17.07449156991615,,agriculture,livestock,fishing,,male,42,Babole,0,9,,,,0
lac_tele,187,2015,.5297283530235291,144950,moungoumabailly,.9972811341285706,17.07449150085449,.9972811572219333,17.07449156991615,,agriculture,fishing,,,female,62,Babole,0,5,,,,1
lac_tele,189,2015,.5035741925239563,339550,moungoumabailly,.9972811341285706,17.07449150085449,.9972811572219333,17.07449156991615,,agriculture,livestock,fishing,,male,35,Babole,0,8,,,,0
lac_tele,5620,2018,.2861810326576233,7749787.5,moungoumabailly,.9972811341285706,17.07449150085449,.9972811572219333,17.07449156991615,2007,livestock,fishing,agriculture,brickwork,male,41,babole,0,12,0,0,1,0
lac_tele,6339,2021,.6325844526290894,322570,moungoumabailly,.9972811341285706,17.07449150085449,.9972811572219333,17.07449156991615,1979,fishing,agriculture,brickwork,piroguier,male,42,babole,0,4,1,0,0,0
lac_tele,5624,2018,.2745038568973541,437012.5,moungoumabailly,.9972811341285706,17.07449150085449,.9972811572219333,17.07449156991615,2001,agriculture,fishing,alcoholicdistillation,,male,45,babole,0,4,0,0,1,0
lac_tele,192,2015,.5978471636772156,225850,moungoumabailly,.9972811341285706,17.07449150085449,.9972811572219333,17.07449156991615,,agriculture,fishing,,,male,48,,0,3,,,,0
lac_tele,203,2015,.4928096830844879,220500,moungoumabailly,.9972811341285706,17.07449150085449,.9972811572219333,17.07449156991615,,agriculture,business,livestock,fishing,female,43,Babole,0,6,,,,1
lac_tele,5621,2018,.2890852093696594,426250,moungoumabailly,.9972811341285706,17.07449150085449,.9972811572219333,17.07449156991615,1990,fishing,agriculture,alcoholicdistillation,,male,51,babole,0,4,1,1,0,0
lac_tele,5634,2018,.2749879062175751,506275,moungoumabailly,.9972811341285706,17.07449150085449,.9972811572219333,17.07449156991615,1993,fishing,agriculture,alcoholicdistillation,,male,45,babole,0,11,0,0,1,0
lac_tele,5622,2018,.2158760875463486,392662.5,moungoumabailly,.9972811341285706,17.07449150085449,.9972811572219333,17.07449156991615,1998,fishing,alcoholicdistillation,,,male,63,babole,0,9,0,0,1,0
lac_tele,5631,2018,.3162512183189392,333087.5,moungoumabailly,.9972811341285706,17.07449150085449,.9972811572219333,17.07449156991615,1990,agriculture,fishing,alcoholicdistillation,smallbusiness,male,30,babole,0,6,0,0,1,0
lac_tele,5623,2018,.2610116302967072,193137.5,moungoumabailly,.9972811341285706,17.07449150085449,.9972811572219333,17.07449156991615,1953,agriculture,fishing,,,female,65,babole,0,4,0,0,1,1
lac_tele,5625,2018,.289569228887558,2639287.5,moungoumabailly,.9972811341285706,17.07449150085449,.9972811572219333,17.07449156991615,1973,agriculture,alcoholicdistillation,fishing,,male,47,babole,0,8,0,0,1,0
lac_tele,6283,2021,.7132248878479004,1013550,moungoumabailly,.9972827434539795,17.07205200195313,.9972811572219333,17.07449156991615,1995,fishing,agriculture,,,male,75,babole,0,11,1,0,0,0
lac_tele,5564,2018,.3017304241657257,2993377.75,moungoumabailly,.9973099827766418,17.07225036621094,.9972811572219333,17.07449156991615,1997,fishing,agriculture,,,male,72,babole,0,23,0,0,1,0
lac_tele,213,2015,.6989319920539856,535450,moungoumabailly,.9973199963569641,17.07220077514648,.9972811572219333,17.07449156991615,,agriculture,fishing,,,male,69,Babole,0,10,,,,0
lac_tele,200,2015,.5310739278793335,191050,moungoumabailly,.9973400235176086,17.07533073425293,.9972811572219333,17.07449156991615,,agriculture,picking,fishing,,female,41,Babole,0,10,,,,1
lac_tele,5508,2018,.2287028133869171,355662.5,moungoumabailly,.9975799918174744,17.07609367370605,.9972811572219333,17.07449156991615,1974,agriculture,fishing,picking,,female,44,babole,0,10,0,0,1,1
lac_tele,194,2015,.5863258242607117,177550,moungoumabailly,.9976000189781189,17.07414054870605,.9972811572219333,17.07449156991615,,agriculture,business,,,female,69,Babole,0,5,,,,1
lac_tele,5507,2018,.21539206802845,176275,moungoumabailly,.9977099895477295,17.07425498962402,.9972811572219333,17.07449156991615,1946,agriculture,,,,female,72,babole,0,2,0,0,1,1
lac_tele,5505,2018,.2182357311248779,2371862.5,moungoumabailly,.9982433319091797,17.0737190246582,.9972811572219333,17.07449156991615,1965,agriculture,fishing,,,female,74,babole,0,4,0,0,1,1
lac_tele,6321,2021,.4971867203712463,337790,moungoumabailly,.9982633590698242,17.07235717773438,.9972811572219333,17.07449156991615,1996,agriculture,fishing,alcoholicdistillation,,female,64,babole,0,9,0,0,1,1
lac_tele,212,2015,.3552266359329224,43100,moungoumabailly,.9983299970626831,17.07229995727539,.9972811572219333,17.07449156991615,,agriculture,fishing,,,female,58,Babole,0,4,,,,1
