landscape,id,surveyyear,nr,nrcollect
ndoki,5913,2020,gnetum,0
ndoki,5914,2020,gnetum,0
ndoki,5914,2020,marantaceas,0
ndoki,5914,2020,liana,0
ndoki,5914,2020,firewood,0
ndoki,5914,2020,bushmeat,0
ndoki,5915,2020,liana,6
ndoki,5915,2020,marantaceas,0
ndoki,5915,2020,gnetum,0
ndoki,5915,2020,bushmeat,1
ndoki,5915,2020,firewood,2
ndoki,5916,2020,marantaceas,0
ndoki,5916,2020,gnetum,0
ndoki,5916,2020,liana,0
ndoki,5916,2020,firewood,0
ndoki,5916,2020,bushmeat,0
ndoki,5917,2020,marantaceas,0
ndoki,5917,2020,bushmeat,0
ndoki,5917,2020,gnetum,0
ndoki,5917,2020,firewood,7
ndoki,5917,2020,liana,0
ndoki,5918,2020,firewood,3
ndoki,5918,2020,gnetum,0
ndoki,5918,2020,bushmeat,0
ndoki,5918,2020,marantaceas,1
ndoki,5918,2020,liana,0
ndoki,5919,2020,bushmeat,0
ndoki,5919,2020,liana,0
ndoki,5919,2020,marantaceas,7
ndoki,5919,2020,firewood,2
ndoki,5919,2020,gnetum,0
ndoki,5920,2020,bushmeat,0
ndoki,5920,2020,marantaceas,7
ndoki,5920,2020,gnetum,1
ndoki,5920,2020,liana,7
ndoki,5920,2020,firewood,2
ndoki,5921,2020,bushmeat,0
ndoki,5921,2020,firewood,1
ndoki,5921,2020,liana,0
ndoki,5921,2020,marantaceas,0
ndoki,5921,2020,gnetum,0
ndoki,5922,2020,liana,0
ndoki,5922,2020,firewood,0
ndoki,5922,2020,gnetum,0
ndoki,5922,2020,marantaceas,0
ndoki,5922,2020,bushmeat,0
ndoki,5923,2020,firewood,2
ndoki,5923,2020,gnetum,0
ndoki,5923,2020,bushmeat,0
ndoki,5923,2020,marantaceas,0
ndoki,5923,2020,liana,0
ndoki,5924,2020,marantaceas,0
ndoki,5924,2020,gnetum,0
ndoki,5924,2020,bushmeat,0
ndoki,5924,2020,firewood,0
ndoki,5924,2020,liana,0
ndoki,5925,2020,liana,0
ndoki,5925,2020,firewood,0
ndoki,5925,2020,gnetum,0
ndoki,5925,2020,marantaceas,0
ndoki,5925,2020,bushmeat,0
ndoki,5926,2020,gnetum,0
ndoki,5926,2020,liana,0
ndoki,5926,2020,marantaceas,0
ndoki,5926,2020,bushmeat,0
ndoki,5926,2020,firewood,2
ndoki,5927,2020,bushmeat,0
ndoki,5927,2020,liana,0
ndoki,5927,2020,firewood,0
ndoki,5927,2020,gnetum,0
ndoki,5927,2020,marantaceas,0
ndoki,5928,2020,marantaceas,0
ndoki,5928,2020,liana,0
ndoki,5928,2020,gnetum,0
ndoki,5928,2020,bushmeat,0
ndoki,5928,2020,firewood,0
ndoki,5929,2020,bushmeat,0
ndoki,5929,2020,marantaceas,0
ndoki,5929,2020,gnetum,0
ndoki,5929,2020,firewood,0
ndoki,5929,2020,liana,0
ndoki,5930,2020,bushmeat,0
ndoki,5930,2020,gnetum,3
ndoki,5930,2020,marantaceas,0
ndoki,5930,2020,firewood,1
ndoki,5930,2020,liana,0
ndoki,5931,2020,firewood,2
ndoki,5931,2020,liana,7
ndoki,5931,2020,bushmeat,0
ndoki,5931,2020,gnetum,7
ndoki,5931,2020,marantaceas,7
ndoki,5932,2020,firewood,6
ndoki,5932,2020,marantaceas,1
ndoki,5932,2020,bushmeat,0
ndoki,5932,2020,liana,0
ndoki,5932,2020,gnetum,2
ndoki,5933,2020,liana,0
ndoki,5933,2020,marantaceas,0
ndoki,5933,2020,gnetum,0
ndoki,5933,2020,firewood,0
ndoki,5933,2020,bushmeat,0
ndoki,5934,2020,bushmeat,0
ndoki,5934,2020,liana,0
ndoki,5934,2020,firewood,5
ndoki,5934,2020,marantaceas,0
ndoki,5934,2020,gnetum,3
ndoki,5935,2020,liana,0
ndoki,5935,2020,bushmeat,0
ndoki,5935,2020,marantaceas,0
ndoki,5935,2020,gnetum,0
ndoki,5935,2020,firewood,0
ndoki,5936,2020,liana,0
ndoki,5936,2020,marantaceas,0
ndoki,5936,2020,firewood,4
ndoki,5936,2020,bushmeat,0
ndoki,5936,2020,gnetum,3
ndoki,5937,2020,bushmeat,0
ndoki,5937,2020,marantaceas,0
ndoki,5937,2020,firewood,0
ndoki,5937,2020,gnetum,0
ndoki,5937,2020,liana,0
ndoki,5938,2020,liana,3
ndoki,5938,2020,firewood,5
ndoki,5938,2020,marantaceas,2
ndoki,5938,2020,bushmeat,0
ndoki,5938,2020,gnetum,6
ndoki,5939,2020,gnetum,6
ndoki,5939,2020,firewood,2
ndoki,5939,2020,bushmeat,0
ndoki,5939,2020,liana,3
ndoki,5939,2020,marantaceas,3
ndoki,5940,2020,bushmeat,0
ndoki,5940,2020,liana,0
ndoki,5940,2020,marantaceas,0
ndoki,5940,2020,gnetum,0
ndoki,5940,2020,firewood,0
ndoki,5941,2020,gnetum,2
ndoki,5941,2020,marantaceas,3
ndoki,5941,2020,liana,0
ndoki,5941,2020,firewood,4
ndoki,5941,2020,bushmeat,1
ndoki,5942,2020,firewood,0
ndoki,5942,2020,bushmeat,0
ndoki,5942,2020,liana,0
ndoki,5942,2020,marantaceas,0
ndoki,5942,2020,gnetum,0
ndoki,5943,2020,bushmeat,0
ndoki,5943,2020,marantaceas,2
ndoki,5943,2020,liana,0
ndoki,5943,2020,gnetum,1
ndoki,5943,2020,firewood,4
ndoki,5944,2020,liana,1
ndoki,5944,2020,firewood,3
ndoki,5944,2020,marantaceas,3
ndoki,5944,2020,bushmeat,1
ndoki,5944,2020,gnetum,3
ndoki,5945,2020,gnetum,2
ndoki,5945,2020,liana,0
ndoki,5945,2020,marantaceas,0
ndoki,5945,2020,firewood,3
ndoki,5945,2020,bushmeat,0
ndoki,5946,2020,firewood,3
ndoki,5946,2020,gnetum,0
ndoki,5946,2020,liana,0
ndoki,5946,2020,bushmeat,0
ndoki,5946,2020,marantaceas,0
ndoki,5947,2020,firewood,6
ndoki,5947,2020,marantaceas,0
ndoki,5947,2020,liana,0
ndoki,5947,2020,bushmeat,0
ndoki,5947,2020,gnetum,0
ndoki,5948,2020,firewood,3
ndoki,5948,2020,bushmeat,0
ndoki,5948,2020,liana,0
ndoki,5948,2020,gnetum,3
ndoki,5948,2020,marantaceas,4
ndoki,5949,2020,bushmeat,1
ndoki,5949,2020,liana,0
ndoki,5949,2020,marantaceas,5
ndoki,5949,2020,firewood,3
ndoki,5949,2020,gnetum,3
ndoki,5950,2020,firewood,2
ndoki,5950,2020,bushmeat,2
ndoki,5950,2020,liana,0
ndoki,5950,2020,gnetum,2
ndoki,5950,2020,marantaceas,2
ndoki,5951,2020,marantaceas,4
ndoki,5951,2020,firewood,3
ndoki,5951,2020,bushmeat,2
ndoki,5951,2020,gnetum,5
ndoki,5951,2020,liana,0
ndoki,5952,2020,firewood,4
ndoki,5952,2020,marantaceas,4
ndoki,5952,2020,liana,0
ndoki,5952,2020,bushmeat,2
ndoki,5952,2020,gnetum,4
ndoki,5953,2020,gnetum,3
ndoki,5953,2020,liana,1
ndoki,5953,2020,marantaceas,3
ndoki,5953,2020,bushmeat,0
ndoki,5953,2020,firewood,2
ndoki,5954,2020,firewood,4
ndoki,5954,2020,bushmeat,3
ndoki,5954,2020,gnetum,4
ndoki,5954,2020,liana,0
ndoki,5954,2020,marantaceas,3
ndoki,5955,2020,bushmeat,0
ndoki,5955,2020,liana,0
ndoki,5955,2020,firewood,4
ndoki,5955,2020,gnetum,5
ndoki,5955,2020,marantaceas,4
ndoki,5956,2020,firewood,3
ndoki,5956,2020,marantaceas,2
ndoki,5956,2020,bushmeat,0
ndoki,5956,2020,gnetum,3
ndoki,5956,2020,liana,0
ndoki,5957,2020,gnetum,0
ndoki,5957,2020,bushmeat,0
ndoki,5957,2020,marantaceas,0
ndoki,5957,2020,firewood,0
ndoki,5957,2020,liana,0
ndoki,5958,2020,liana,0
ndoki,5958,2020,marantaceas,0
ndoki,5958,2020,firewood,2
ndoki,5958,2020,gnetum,0
ndoki,5958,2020,bushmeat,0
ndoki,5959,2020,liana,0
ndoki,5959,2020,marantaceas,0
ndoki,5959,2020,bushmeat,0
ndoki,5959,2020,gnetum,6
ndoki,5959,2020,firewood,4
ndoki,5960,2020,liana,0
ndoki,5960,2020,marantaceas,0
ndoki,5960,2020,gnetum,0
ndoki,5960,2020,bushmeat,0
ndoki,5960,2020,firewood,0
ndoki,5961,2020,marantaceas,1
ndoki,5961,2020,liana,0
ndoki,5961,2020,bushmeat,2
ndoki,5961,2020,gnetum,4
ndoki,5961,2020,firewood,3
ndoki,5962,2020,liana,0
ndoki,5962,2020,bushmeat,0
ndoki,5962,2020,gnetum,0
ndoki,5962,2020,marantaceas,0
ndoki,5962,2020,firewood,3
ndoki,5963,2020,gnetum,0
ndoki,5963,2020,liana,0
ndoki,5963,2020,bushmeat,0
ndoki,5963,2020,marantaceas,7
ndoki,5963,2020,firewood,3
ndoki,5964,2020,gnetum,7
ndoki,5964,2020,marantaceas,4
ndoki,5964,2020,bushmeat,0
ndoki,5964,2020,firewood,7
ndoki,5964,2020,liana,0
ndoki,5965,2020,firewood,7
ndoki,5965,2020,gnetum,7
ndoki,5965,2020,bushmeat,2
ndoki,5965,2020,liana,0
ndoki,5965,2020,marantaceas,7
ndoki,5966,2020,liana,3
ndoki,5966,2020,bushmeat,0
ndoki,5966,2020,firewood,1
ndoki,5966,2020,gnetum,1
ndoki,5966,2020,marantaceas,1
ndoki,5967,2020,gnetum,7
ndoki,5967,2020,marantaceas,7
ndoki,5967,2020,firewood,7
ndoki,5967,2020,liana,7
ndoki,5967,2020,bushmeat,5
ndoki,5968,2020,marantaceas,5
ndoki,5968,2020,firewood,3
ndoki,5968,2020,gnetum,3
ndoki,5968,2020,bushmeat,0
ndoki,5968,2020,liana,3
ndoki,5969,2020,bushmeat,0
ndoki,5969,2020,firewood,4
ndoki,5969,2020,marantaceas,7
ndoki,5969,2020,gnetum,5
ndoki,5969,2020,liana,7
ndoki,5970,2020,bushmeat,0
ndoki,5970,2020,firewood,3
ndoki,5970,2020,marantaceas,3
ndoki,5970,2020,liana,0
ndoki,5970,2020,gnetum,5
ndoki,5971,2020,liana,2
ndoki,5971,2020,marantaceas,7
ndoki,5971,2020,bushmeat,2
ndoki,5971,2020,firewood,7
ndoki,5971,2020,gnetum,7
ndoki,5972,2020,marantaceas,7
ndoki,5972,2020,firewood,3
ndoki,5972,2020,liana,2
ndoki,5972,2020,bushmeat,0
ndoki,5972,2020,gnetum,5
ndoki,5973,2020,marantaceas,7
ndoki,5973,2020,firewood,7
ndoki,5973,2020,liana,7
ndoki,5973,2020,gnetum,7
ndoki,5973,2020,bushmeat,2
ndoki,5974,2020,bushmeat,0
ndoki,5974,2020,liana,3
ndoki,5974,2020,gnetum,4
ndoki,5974,2020,marantaceas,3
ndoki,5974,2020,firewood,4
ndoki,5975,2020,marantaceas,7
ndoki,5975,2020,gnetum,4
ndoki,5975,2020,liana,1
ndoki,5975,2020,bushmeat,0
ndoki,5975,2020,firewood,5
ndoki,5976,2020,bushmeat,4
ndoki,5976,2020,liana,0
ndoki,5976,2020,gnetum,3
ndoki,5976,2020,firewood,3
ndoki,5976,2020,marantaceas,3
ndoki,5977,2020,bushmeat,3
ndoki,5977,2020,firewood,6
ndoki,5977,2020,marantaceas,1
ndoki,5977,2020,gnetum,3
ndoki,5977,2020,liana,1
ndoki,5978,2020,liana,0
ndoki,5978,2020,firewood,5
ndoki,5978,2020,marantaceas,3
ndoki,5978,2020,bushmeat,0
ndoki,5978,2020,gnetum,4
ndoki,5979,2020,firewood,3
ndoki,5979,2020,liana,2
ndoki,5979,2020,bushmeat,5
ndoki,5979,2020,gnetum,7
ndoki,5979,2020,marantaceas,5
ndoki,5980,2020,firewood,6
ndoki,5980,2020,liana,0
ndoki,5980,2020,gnetum,5
ndoki,5980,2020,bushmeat,4
ndoki,5980,2020,marantaceas,4
ndoki,5981,2020,marantaceas,0
ndoki,5981,2020,firewood,4
ndoki,5981,2020,gnetum,0
ndoki,5981,2020,bushmeat,5
ndoki,5981,2020,liana,0
ndoki,5982,2020,marantaceas,7
ndoki,5982,2020,firewood,7
ndoki,5982,2020,bushmeat,6
ndoki,5982,2020,liana,0
ndoki,5982,2020,gnetum,7
ndoki,5983,2020,gnetum,4
ndoki,5983,2020,firewood,2
ndoki,5983,2020,bushmeat,0
ndoki,5983,2020,liana,4
ndoki,5983,2020,marantaceas,3
ndoki,5984,2020,marantaceas,3
ndoki,5984,2020,bushmeat,1
ndoki,5984,2020,gnetum,5
ndoki,5984,2020,liana,0
ndoki,5984,2020,firewood,3
ndoki,5985,2020,liana,0
ndoki,5985,2020,marantaceas,0
ndoki,5985,2020,firewood,3
ndoki,5985,2020,bushmeat,0
ndoki,5985,2020,gnetum,2
ndoki,5986,2020,marantaceas,0
ndoki,5986,2020,bushmeat,0
ndoki,5986,2020,firewood,3
ndoki,5986,2020,liana,0
ndoki,5986,2020,gnetum,0
ndoki,5987,2020,liana,0
ndoki,5987,2020,bushmeat,0
ndoki,5987,2020,marantaceas,0
ndoki,5987,2020,firewood,1
ndoki,5987,2020,gnetum,0
ndoki,5988,2020,bushmeat,0
ndoki,5988,2020,liana,0
ndoki,5988,2020,gnetum,0
ndoki,5988,2020,marantaceas,0
ndoki,5988,2020,firewood,3
ndoki,5989,2020,liana,0
ndoki,5989,2020,firewood,7
ndoki,5989,2020,bushmeat,0
ndoki,5989,2020,marantaceas,0
ndoki,5989,2020,gnetum,7
ndoki,5990,2020,bushmeat,2
ndoki,5990,2020,liana,2
ndoki,5990,2020,firewood,7
ndoki,5990,2020,marantaceas,3
ndoki,5990,2020,gnetum,3
ndoki,5991,2020,marantaceas,0
ndoki,5991,2020,gnetum,2
ndoki,5991,2020,bushmeat,0
ndoki,5991,2020,liana,1
ndoki,5991,2020,firewood,3
ndoki,5992,2020,liana,2
ndoki,5992,2020,bushmeat,0
ndoki,5992,2020,gnetum,4
ndoki,5992,2020,firewood,7
ndoki,5992,2020,marantaceas,3
ndoki,5993,2020,firewood,5
ndoki,5993,2020,gnetum,3
ndoki,5993,2020,liana,1
ndoki,5993,2020,marantaceas,0
ndoki,5993,2020,bushmeat,0
ndoki,5994,2020,marantaceas,0
ndoki,5994,2020,gnetum,2
ndoki,5994,2020,liana,0
ndoki,5994,2020,firewood,3
ndoki,5994,2020,bushmeat,1
ndoki,5995,2020,gnetum,0
ndoki,5995,2020,liana,0
ndoki,5995,2020,bushmeat,0
ndoki,5995,2020,firewood,3
ndoki,5995,2020,marantaceas,0
ndoki,5996,2020,bushmeat,2
ndoki,5996,2020,liana,0
ndoki,5996,2020,firewood,7
ndoki,5996,2020,marantaceas,0
ndoki,5996,2020,gnetum,3
ndoki,5997,2020,firewood,7
ndoki,5997,2020,bushmeat,0
ndoki,5997,2020,marantaceas,2
ndoki,5997,2020,liana,0
ndoki,5997,2020,gnetum,3
ndoki,5998,2020,marantaceas,0
ndoki,5998,2020,bushmeat,0
ndoki,5998,2020,firewood,7
ndoki,5998,2020,liana,0
ndoki,5998,2020,gnetum,3
ndoki,5999,2020,bushmeat,0
ndoki,5999,2020,marantaceas,0
ndoki,5999,2020,liana,2
ndoki,5999,2020,gnetum,3
ndoki,5999,2020,firewood,4
ndoki,6000,2020,gnetum,4
ndoki,6000,2020,marantaceas,2
ndoki,6000,2020,bushmeat,0
ndoki,6000,2020,liana,0
ndoki,6000,2020,firewood,7
ndoki,6001,2020,gnetum,0
ndoki,6001,2020,liana,0
ndoki,6001,2020,firewood,5
ndoki,6001,2020,bushmeat,0
ndoki,6001,2020,marantaceas,0
ndoki,6002,2020,bushmeat,0
ndoki,6002,2020,liana,1
ndoki,6002,2020,firewood,7
ndoki,6002,2020,gnetum,3
ndoki,6002,2020,marantaceas,0
ndoki,6003,2020,marantaceas,2
ndoki,6003,2020,gnetum,3
ndoki,6003,2020,liana,0
ndoki,6003,2020,firewood,4
ndoki,6003,2020,bushmeat,0
ndoki,6004,2020,liana,0
ndoki,6004,2020,bushmeat,0
ndoki,6004,2020,gnetum,0
ndoki,6004,2020,firewood,2
ndoki,6004,2020,marantaceas,0
ndoki,6005,2020,marantaceas,0
ndoki,6005,2020,bushmeat,0
ndoki,6005,2020,liana,0
ndoki,6005,2020,gnetum,0
ndoki,6005,2020,firewood,2
ndoki,6006,2020,bushmeat,2
ndoki,6006,2020,firewood,7
ndoki,6006,2020,liana,0
ndoki,6006,2020,gnetum,3
ndoki,6006,2020,marantaceas,0
ndoki,6007,2020,marantaceas,0
ndoki,6007,2020,bushmeat,0
ndoki,6007,2020,gnetum,3
ndoki,6007,2020,liana,2
ndoki,6007,2020,firewood,7
ndoki,6008,2020,marantaceas,0
ndoki,6008,2020,firewood,5
ndoki,6008,2020,liana,0
ndoki,6008,2020,bushmeat,0
ndoki,6008,2020,gnetum,2
ndoki,6009,2020,bushmeat,0
ndoki,6009,2020,liana,0
ndoki,6009,2020,gnetum,1
ndoki,6009,2020,firewood,4
ndoki,6009,2020,marantaceas,0
ndoki,6010,2020,marantaceas,0
ndoki,6010,2020,bushmeat,0
ndoki,6010,2020,gnetum,0
ndoki,6010,2020,firewood,7
ndoki,6010,2020,liana,0
ndoki,6011,2020,firewood,1
ndoki,6011,2020,liana,0
ndoki,6011,2020,marantaceas,1
ndoki,6011,2020,gnetum,1
ndoki,6011,2020,bushmeat,0
ndoki,6012,2020,firewood,0
ndoki,6012,2020,marantaceas,0
ndoki,6012,2020,gnetum,3
ndoki,6012,2020,liana,2
ndoki,6012,2020,bushmeat,0
ndoki,6013,2020,gnetum,0
ndoki,6013,2020,marantaceas,0
ndoki,6013,2020,liana,0
ndoki,6013,2020,firewood,0
ndoki,6013,2020,bushmeat,0
ndoki,6014,2020,bushmeat,3
ndoki,6014,2020,firewood,2
ndoki,6014,2020,liana,1
ndoki,6014,2020,marantaceas,1
ndoki,6014,2020,gnetum,2
ndoki,6015,2020,liana,0
ndoki,6015,2020,firewood,3
ndoki,6015,2020,marantaceas,2
ndoki,6015,2020,gnetum,4
ndoki,6015,2020,bushmeat,0
ndoki,6016,2020,marantaceas,0
ndoki,6016,2020,liana,0
ndoki,6016,2020,gnetum,0
ndoki,6016,2020,bushmeat,0
ndoki,6016,2020,firewood,1
ndoki,6017,2020,marantaceas,0
ndoki,6017,2020,firewood,5
ndoki,6017,2020,liana,0
ndoki,6017,2020,bushmeat,0
ndoki,6017,2020,gnetum,1
ndoki,6018,2020,marantaceas,1
ndoki,6018,2020,bushmeat,0
ndoki,6018,2020,liana,0
ndoki,6018,2020,firewood,3
ndoki,6018,2020,gnetum,3
ndoki,6019,2020,liana,0
ndoki,6019,2020,marantaceas,0
ndoki,6019,2020,bushmeat,0
ndoki,6019,2020,gnetum,0
ndoki,6019,2020,firewood,7
ndoki,6020,2020,marantaceas,0
ndoki,6020,2020,gnetum,0
ndoki,6020,2020,liana,0
ndoki,6020,2020,firewood,3
ndoki,6020,2020,bushmeat,0
ndoki,6021,2020,firewood,7
ndoki,6021,2020,gnetum,4
ndoki,6021,2020,bushmeat,0
ndoki,6021,2020,marantaceas,0
ndoki,6021,2020,liana,0
ndoki,6022,2020,liana,0
ndoki,6022,2020,marantaceas,0
ndoki,6022,2020,firewood,0
ndoki,6022,2020,bushmeat,0
ndoki,6022,2020,gnetum,0
ndoki,6023,2020,liana,0
ndoki,6023,2020,gnetum,0
ndoki,6023,2020,bushmeat,0
ndoki,6023,2020,firewood,0
ndoki,6023,2020,marantaceas,0
ndoki,6024,2020,gnetum,4
ndoki,6024,2020,firewood,5
ndoki,6024,2020,marantaceas,7
ndoki,6024,2020,liana,0
ndoki,6024,2020,bushmeat,2
ndoki,6025,2020,marantaceas,0
ndoki,6025,2020,firewood,2
ndoki,6025,2020,liana,0
ndoki,6025,2020,gnetum,0
ndoki,6025,2020,bushmeat,2
ndoki,6026,2020,gnetum,7
ndoki,6026,2020,bushmeat,4
ndoki,6026,2020,liana,0
ndoki,6026,2020,firewood,7
ndoki,6026,2020,marantaceas,0
ndoki,6027,2020,liana,0
ndoki,6027,2020,gnetum,0
ndoki,6027,2020,bushmeat,0
ndoki,6027,2020,firewood,0
ndoki,6027,2020,marantaceas,0
ndoki,6028,2020,marantaceas,1
ndoki,6028,2020,gnetum,1
ndoki,6028,2020,bushmeat,0
ndoki,6028,2020,liana,0
ndoki,6028,2020,firewood,0
ndoki,6029,2020,marantaceas,0
ndoki,6029,2020,gnetum,0
ndoki,6029,2020,bushmeat,0
ndoki,6029,2020,liana,0
ndoki,6029,2020,firewood,0
ndoki,6030,2020,marantaceas,0
ndoki,6030,2020,gnetum,0
ndoki,6030,2020,bushmeat,0
ndoki,6030,2020,firewood,5
ndoki,6030,2020,liana,0
ndoki,6031,2020,liana,1
ndoki,6031,2020,gnetum,1
ndoki,6031,2020,firewood,6
ndoki,6031,2020,marantaceas,0
ndoki,6031,2020,bushmeat,1
ndoki,6032,2020,bushmeat,0
ndoki,6032,2020,gnetum,0
ndoki,6032,2020,firewood,1
ndoki,6032,2020,marantaceas,0
ndoki,6032,2020,liana,0
ndoki,6033,2020,firewood,1
ndoki,6033,2020,liana,0
ndoki,6033,2020,gnetum,1
ndoki,6033,2020,marantaceas,1
ndoki,6033,2020,bushmeat,0
ndoki,6034,2020,firewood,0
ndoki,6034,2020,marantaceas,0
ndoki,6034,2020,gnetum,0
ndoki,6034,2020,liana,0
ndoki,6034,2020,bushmeat,0
ndoki,6035,2020,firewood,4
ndoki,6035,2020,gnetum,0
ndoki,6035,2020,liana,0
ndoki,6035,2020,marantaceas,0
ndoki,6035,2020,bushmeat,0
ndoki,6036,2020,marantaceas,0
ndoki,6036,2020,firewood,4
ndoki,6036,2020,liana,0
ndoki,6036,2020,bushmeat,0
ndoki,6036,2020,gnetum,0
ndoki,6037,2020,liana,0
ndoki,6037,2020,marantaceas,0
ndoki,6037,2020,gnetum,0
ndoki,6037,2020,bushmeat,0
ndoki,6037,2020,firewood,1
ndoki,6038,2020,firewood,4
ndoki,6038,2020,gnetum,3
ndoki,6038,2020,liana,0
ndoki,6038,2020,bushmeat,0
ndoki,6038,2020,marantaceas,0
ndoki,6039,2020,liana,0
ndoki,6039,2020,firewood,1
ndoki,6039,2020,gnetum,0
ndoki,6039,2020,bushmeat,0
ndoki,6039,2020,marantaceas,0
ndoki,6040,2020,bushmeat,0
ndoki,6040,2020,gnetum,0
ndoki,6040,2020,marantaceas,0
ndoki,6040,2020,firewood,5
ndoki,6040,2020,liana,0
ndoki,6041,2020,gnetum,0
ndoki,6041,2020,liana,0
ndoki,6041,2020,firewood,1
ndoki,6041,2020,bushmeat,1
ndoki,6041,2020,marantaceas,0
ndoki,6042,2020,liana,0
ndoki,6042,2020,gnetum,3
ndoki,6042,2020,firewood,5
ndoki,6042,2020,marantaceas,2
ndoki,6042,2020,bushmeat,0
ndoki,6043,2020,gnetum,3
ndoki,6043,2020,marantaceas,0
ndoki,6043,2020,bushmeat,0
ndoki,6043,2020,firewood,5
ndoki,6043,2020,liana,0
ndoki,6044,2020,gnetum,0
ndoki,6044,2020,liana,0
ndoki,6044,2020,marantaceas,0
ndoki,6044,2020,firewood,0
ndoki,6044,2020,bushmeat,0
ndoki,6045,2020,bushmeat,0
ndoki,6045,2020,gnetum,0
ndoki,6045,2020,firewood,0
ndoki,6045,2020,marantaceas,0
ndoki,6045,2020,liana,0
ndoki,6046,2020,marantaceas,0
ndoki,6046,2020,gnetum,0
ndoki,6046,2020,bushmeat,0
ndoki,6046,2020,liana,0
ndoki,6046,2020,firewood,0
ndoki,6047,2020,bushmeat,0
ndoki,6047,2020,liana,0
ndoki,6047,2020,gnetum,0
ndoki,6047,2020,marantaceas,0
ndoki,6047,2020,firewood,2
ndoki,6048,2020,bushmeat,0
ndoki,6048,2020,liana,0
ndoki,6048,2020,gnetum,0
ndoki,6048,2020,firewood,1
ndoki,6048,2020,marantaceas,0
ndoki,6049,2020,gnetum,0
ndoki,6049,2020,firewood,1
ndoki,6049,2020,bushmeat,0
ndoki,6049,2020,liana,0
ndoki,6049,2020,marantaceas,0
ndoki,6050,2020,marantaceas,0
ndoki,6050,2020,liana,2
ndoki,6050,2020,firewood,3
ndoki,6050,2020,gnetum,1
ndoki,6050,2020,bushmeat,0
ndoki,6051,2020,marantaceas,0
ndoki,6051,2020,bushmeat,0
ndoki,6051,2020,liana,0
ndoki,6051,2020,firewood,0
ndoki,6051,2020,gnetum,0
ndoki,6052,2020,bushmeat,4
ndoki,6052,2020,liana,0
ndoki,6052,2020,gnetum,1
ndoki,6052,2020,firewood,5
ndoki,6052,2020,marantaceas,5
ndoki,6053,2020,firewood,0
ndoki,6053,2020,liana,0
ndoki,6053,2020,bushmeat,0
ndoki,6053,2020,gnetum,0
ndoki,6053,2020,marantaceas,0
ndoki,6054,2020,gnetum,0
ndoki,6054,2020,firewood,1
ndoki,6054,2020,marantaceas,0
ndoki,6054,2020,liana,0
ndoki,6054,2020,bushmeat,0
ndoki,6055,2020,gnetum,0
ndoki,6055,2020,liana,0
ndoki,6055,2020,firewood,1
ndoki,6055,2020,bushmeat,0
ndoki,6055,2020,marantaceas,0
ndoki,6056,2020,gnetum,6
ndoki,6056,2020,firewood,3
ndoki,6056,2020,marantaceas,6
ndoki,6056,2020,bushmeat,4
ndoki,6056,2020,liana,0
ndoki,6057,2020,gnetum,7
ndoki,6057,2020,bushmeat,3
ndoki,6057,2020,liana,3
ndoki,6057,2020,marantaceas,6
ndoki,6057,2020,firewood,3
ndoki,6058,2020,bushmeat,0
ndoki,6058,2020,liana,0
ndoki,6058,2020,firewood,1
ndoki,6058,2020,gnetum,0
ndoki,6058,2020,marantaceas,0
ndoki,6059,2020,marantaceas,0
ndoki,6059,2020,firewood,0
ndoki,6059,2020,bushmeat,0
ndoki,6059,2020,gnetum,0
ndoki,6059,2020,liana,0
ndoki,6060,2020,firewood,2
ndoki,6060,2020,bushmeat,0
ndoki,6060,2020,gnetum,0
ndoki,6060,2020,liana,0
ndoki,6060,2020,marantaceas,0
ndoki,6061,2020,bushmeat,2
ndoki,6061,2020,firewood,4
ndoki,6061,2020,gnetum,3
ndoki,6061,2020,liana,1
ndoki,6061,2020,marantaceas,2
ndoki,6062,2020,liana,0
ndoki,6062,2020,gnetum,0
ndoki,6062,2020,firewood,0
ndoki,6062,2020,marantaceas,0
ndoki,6062,2020,bushmeat,0
ndoki,6063,2020,marantaceas,0
ndoki,6063,2020,bushmeat,0
ndoki,6063,2020,liana,0
ndoki,6063,2020,firewood,3
ndoki,6063,2020,gnetum,0
ndoki,6064,2020,bushmeat,0
ndoki,6064,2020,gnetum,1
ndoki,6064,2020,firewood,1
ndoki,6064,2020,marantaceas,0
ndoki,6064,2020,liana,0
ndoki,6065,2020,firewood,1
ndoki,6065,2020,bushmeat,0
ndoki,6065,2020,gnetum,0
ndoki,6065,2020,marantaceas,0
ndoki,6065,2020,liana,0
ndoki,6066,2020,firewood,1
ndoki,6066,2020,marantaceas,0
ndoki,6066,2020,liana,0
ndoki,6066,2020,gnetum,0
ndoki,6066,2020,bushmeat,0
ndoki,6067,2020,bushmeat,0
ndoki,6067,2020,firewood,0
ndoki,6067,2020,liana,0
ndoki,6067,2020,marantaceas,0
ndoki,6067,2020,gnetum,0
ndoki,6068,2020,marantaceas,2
ndoki,6068,2020,liana,2
ndoki,6068,2020,gnetum,2
ndoki,6068,2020,firewood,3
ndoki,6068,2020,bushmeat,0
ndoki,6069,2020,firewood,4
ndoki,6069,2020,gnetum,1
ndoki,6069,2020,liana,1
ndoki,6069,2020,bushmeat,2
ndoki,6069,2020,marantaceas,6
ndoki,6070,2020,gnetum,0
ndoki,6070,2020,firewood,0
ndoki,6070,2020,marantaceas,0
ndoki,6070,2020,bushmeat,0
