landscape,surveyyear,id,gs,necessary,have,quantity,price
ndoki,2018,5214,freezer,0,0,0,null
ndoki,2018,5214,chicken,1,1,18,null
ndoki,2018,5214,access employment,1,0,0,null
ndoki,2018,5214,sewing machine,0,0,0,null
ndoki,2018,5214,table chairs,1,1,1,null
ndoki,2018,5214,machete,1,1,4,null
ndoki,2018,5214,jewelry,1,1,3,null
ndoki,2018,5214,moto,0,0,0,null
ndoki,2018,5214,women decision village,1,1,0,null
ndoki,2018,5214,brick house metal roof,1,0,0,null
ndoki,2018,5214,tv,1,0,0,null
ndoki,2018,5214,meal 2 day,1,1,0,null
ndoki,2018,5214,lance,1,1,1,null
ndoki,2018,5214,phone,0,0,0,null
ndoki,2018,5214,cookstove,1,0,0,null
ndoki,2018,5214,bed and mattress,1,1,1,null
ndoki,2018,5214,sheep breeding,1,1,3,null
ndoki,2018,5214,hurricane lamp,1,1,2,null
ndoki,2018,5214,drinking water 15min,0,0,0,null
ndoki,2018,5214,gun,1,0,0,null
ndoki,2018,5214,protein once week,1,1,0,null
ndoki,2018,5214,hairdresser,0,0,0,null
ndoki,2018,5215,work without discrimination,1,1,0,null
ndoki,2018,5215,gun,1,1,1,null
ndoki,2018,5215,freezer,1,0,0,null
ndoki,2018,5215,hurricane lamp,1,1,2,null
ndoki,2018,5215,generator,1,0,0,null
ndoki,2018,5215,bed and mattress,1,1,2,null
ndoki,2018,5215,natural resources 1h,1,1,0,null
ndoki,2018,5215,cookstove,1,1,1,null
ndoki,2018,5215,fishing net,1,1,5,null
ndoki,2018,5215,table chairs,1,1,1,null
ndoki,2018,5215,sport ground,1,1,0,null
ndoki,2018,5215,hairdresser,0,0,0,null
ndoki,2018,5215,pot,1,1,8,null
ndoki,2018,5215,women care provided women,1,0,0,null
ndoki,2018,5215,sheep breeding,1,1,1,null
ndoki,2018,5215,brick house metal roof,0,0,0,null
ndoki,2018,5215,jewelry,0,1,4,null
ndoki,2018,5215,field half ha,1,1,2,null
ndoki,2018,5215,protein once week,1,1,0,null
ndoki,2018,5215,drinking water 15min,1,1,0,null
ndoki,2018,5215,jerrycan 25l,1,1,4,null
ndoki,2018,5215,tv,1,0,0,null
ndoki,2018,5215,meal 2 day,1,1,0,null
ndoki,2018,5215,equipped pharmacy village,1,0,0,null
ndoki,2018,5215,mosquito net,1,1,4,null
ndoki,2018,5215,money school,1,1,0,null
ndoki,2018,5215,moto,1,0,0,null
ndoki,2018,5215,phone,1,0,0,null
ndoki,2018,5215,chicken,1,1,20,null
ndoki,2018,5215,adult learning,1,1,0,null
ndoki,2018,5215,sewing machine,0,0,0,null
ndoki,2018,5215,machete,1,1,7,null
ndoki,2018,5215,canoe,1,1,1,null
ndoki,2018,5215,women decision village,1,0,0,null
ndoki,2018,5215,new clothes,1,1,0,null
ndoki,2018,5215,access employment,1,0,0,null
ndoki,2018,5215,lance,1,1,1,null
ndoki,2018,5216,hairdresser,0,0,0,null
ndoki,2018,5216,natural resources 1h,1,0,0,null
ndoki,2018,5216,phone,0,0,0,null
ndoki,2018,5216,table chairs,1,0,0,null
ndoki,2018,5216,brick house metal roof,1,0,0,null
ndoki,2018,5216,work without discrimination,1,1,0,null
ndoki,2018,5216,meal 2 day,1,0,0,null
ndoki,2018,5216,bed and mattress,1,0,0,null
ndoki,2018,5216,jewelry,0,0,0,null
ndoki,2018,5216,sheep breeding,1,0,0,null
ndoki,2018,5216,drinking water 15min,1,0,0,null
ndoki,2018,5216,money school,1,1,0,null
ndoki,2018,5216,cookstove,0,0,0,null
ndoki,2018,5216,equipped pharmacy village,1,0,0,null
ndoki,2018,5216,tv,0,0,0,null
ndoki,2018,5216,women care provided women,1,0,0,null
ndoki,2018,5216,protein once week,1,0,0,null
ndoki,2018,5216,hurricane lamp,1,1,1,null
ndoki,2018,5216,women decision village,1,1,0,null
ndoki,2018,5216,fishing net,1,0,0,null
ndoki,2018,5216,sport ground,1,1,0,null
ndoki,2018,5216,new clothes,0,0,0,null
ndoki,2018,5216,adult learning,1,0,0,null
ndoki,2018,5216,field half ha,1,1,1,null
ndoki,2018,5216,generator,0,0,0,null
ndoki,2018,5216,lance,1,0,0,null
ndoki,2018,5216,gun,0,0,0,null
ndoki,2018,5216,canoe,1,0,0,null
ndoki,2018,5216,mosquito net,1,1,1,null
ndoki,2018,5216,freezer,0,0,0,null
ndoki,2018,5216,pot,1,1,1,null
ndoki,2018,5216,moto,0,0,0,null
ndoki,2018,5216,jerrycan 25l,1,1,1,null
ndoki,2018,5216,access employment,1,0,0,null
ndoki,2018,5216,chicken,1,0,0,null
ndoki,2018,5216,machete,1,1,1,null
ndoki,2018,5216,sewing machine,0,0,0,null
ndoki,2018,5217,brick house metal roof,0,0,0,null
ndoki,2018,5217,lance,1,0,0,null
ndoki,2018,5217,table chairs,1,0,0,null
ndoki,2018,5217,sport ground,1,1,0,null
ndoki,2018,5217,canoe,1,0,0,null
ndoki,2018,5217,drinking water 15min,1,1,0,null
ndoki,2018,5217,freezer,0,0,0,null
ndoki,2018,5217,moto,0,0,0,null
ndoki,2018,5217,jerrycan 25l,1,1,1,null
ndoki,2018,5217,equipped pharmacy village,1,1,0,null
ndoki,2018,5217,generator,0,0,0,null
ndoki,2018,5217,fishing net,1,1,1,null
ndoki,2018,5217,gun,1,0,0,null
ndoki,2018,5217,sheep breeding,0,0,0,null
ndoki,2018,5217,field half ha,1,0,0,null
ndoki,2018,5217,phone,0,0,0,null
ndoki,2018,5217,jewelry,0,0,0,null
ndoki,2018,5217,women decision village,1,1,0,null
ndoki,2018,5217,mosquito net,1,0,0,null
ndoki,2018,5217,new clothes,0,0,0,null
ndoki,2018,5217,natural resources 1h,1,1,0,null
ndoki,2018,5217,hurricane lamp,1,0,0,null
ndoki,2018,5217,access employment,1,0,0,null
ndoki,2018,5217,money school,1,0,0,null
ndoki,2018,5217,protein once week,1,0,0,null
ndoki,2018,5217,women care provided women,1,0,0,null
ndoki,2018,5217,sewing machine,0,0,0,null
ndoki,2018,5217,hairdresser,0,0,0,null
ndoki,2018,5217,machete,1,1,2,null
ndoki,2018,5217,tv,0,0,0,null
ndoki,2018,5217,meal 2 day,1,1,0,null
ndoki,2018,5217,adult learning,1,1,0,null
ndoki,2018,5217,chicken,0,0,0,null
ndoki,2018,5217,work without discrimination,1,0,0,null
ndoki,2018,5217,cookstove,0,0,0,null
ndoki,2018,5217,bed and mattress,0,0,0,null
ndoki,2018,5217,pot,1,1,1,null
ndoki,2018,5218,sewing machine,0,0,0,null
ndoki,2018,5218,equipped pharmacy village,1,0,0,null
ndoki,2018,5218,chicken,1,1,1,null
ndoki,2018,5218,new clothes,1,0,0,null
ndoki,2018,5218,sheep breeding,1,0,0,null
ndoki,2018,5218,gun,1,0,0,null
ndoki,2018,5218,machete,1,1,3,null
ndoki,2018,5218,pot,1,1,2,null
ndoki,2018,5218,jewelry,1,0,0,null
ndoki,2018,5218,field half ha,1,1,1,null
ndoki,2018,5218,bed and mattress,1,0,0,null
ndoki,2018,5218,fishing net,1,0,0,null
ndoki,2018,5218,lance,1,0,0,null
ndoki,2018,5218,work without discrimination,1,0,0,null
ndoki,2018,5218,tv,0,0,0,null
ndoki,2018,5218,moto,0,0,0,null
ndoki,2018,5218,access employment,1,0,0,null
ndoki,2018,5218,natural resources 1h,1,1,0,null
ndoki,2018,5218,drinking water 15min,1,0,0,null
ndoki,2018,5218,generator,0,0,0,null
ndoki,2018,5218,mosquito net,1,1,1,null
ndoki,2018,5218,freezer,0,0,0,null
ndoki,2018,5218,money school,1,0,0,null
ndoki,2018,5218,women care provided women,1,0,0,null
ndoki,2018,5218,sport ground,1,1,0,null
ndoki,2018,5218,table chairs,1,0,0,null
ndoki,2018,5218,canoe,1,0,0,null
ndoki,2018,5218,phone,0,0,0,null
ndoki,2018,5218,cookstove,0,0,0,null
ndoki,2018,5218,jerrycan 25l,1,0,0,null
ndoki,2018,5218,women decision village,1,1,0,null
ndoki,2018,5218,meal 2 day,1,1,0,null
ndoki,2018,5218,protein once week,1,1,0,null
ndoki,2018,5218,brick house metal roof,0,0,0,null
ndoki,2018,5218,hurricane lamp,1,1,1,null
ndoki,2018,5218,adult learning,0,0,0,null
ndoki,2018,5218,hairdresser,0,0,0,null
ndoki,2018,5219,sheep breeding,0,0,0,null
ndoki,2018,5219,adult learning,1,1,0,null
ndoki,2018,5219,access employment,1,0,0,null
ndoki,2018,5219,sewing machine,0,0,0,null
ndoki,2018,5219,moto,0,0,0,null
ndoki,2018,5219,brick house metal roof,0,0,0,null
ndoki,2018,5219,protein once week,1,0,0,null
ndoki,2018,5219,phone,0,0,0,null
ndoki,2018,5219,table chairs,1,0,0,null
ndoki,2018,5219,natural resources 1h,1,1,0,null
ndoki,2018,5219,hairdresser,0,0,0,null
ndoki,2018,5219,tv,0,0,0,null
ndoki,2018,5219,meal 2 day,1,1,0,null
ndoki,2018,5219,equipped pharmacy village,1,0,0,null
ndoki,2018,5219,jerrycan 25l,1,1,2,null
ndoki,2018,5219,sport ground,0,0,0,null
ndoki,2018,5219,machete,1,1,4,null
ndoki,2018,5219,women care provided women,1,0,0,null
ndoki,2018,5219,freezer,0,0,0,null
ndoki,2018,5219,new clothes,1,0,0,null
ndoki,2018,5219,hurricane lamp,1,1,1,null
ndoki,2018,5219,money school,1,0,0,null
ndoki,2018,5219,canoe,0,0,0,null
ndoki,2018,5219,women decision village,1,1,0,null
ndoki,2018,5219,work without discrimination,1,0,0,null
ndoki,2018,5219,lance,0,0,0,null
ndoki,2018,5219,gun,1,0,0,null
ndoki,2018,5219,fishing net,1,0,0,null
ndoki,2018,5219,cookstove,0,0,0,null
ndoki,2018,5219,field half ha,1,0,1,null
ndoki,2018,5219,jewelry,0,0,0,null
ndoki,2018,5219,chicken,1,0,0,null
ndoki,2018,5219,bed and mattress,0,0,0,null
ndoki,2018,5219,drinking water 15min,1,1,0,null
ndoki,2018,5219,pot,1,1,2,null
ndoki,2018,5219,generator,0,0,0,null
ndoki,2018,5219,mosquito net,1,1,1,null
ndoki,2018,5220,women decision village,1,1,0,null
ndoki,2018,5220,table chairs,0,0,0,null
ndoki,2018,5220,hurricane lamp,1,1,1,null
ndoki,2018,5220,chicken,1,1,5,null
ndoki,2018,5220,meal 2 day,1,1,0,null
ndoki,2018,5220,generator,0,0,0,null
ndoki,2018,5220,money school,1,0,0,null
ndoki,2018,5220,lance,1,0,0,null
ndoki,2018,5220,jerrycan 25l,1,0,0,null
ndoki,2018,5220,hairdresser,0,0,0,null
ndoki,2018,5220,tv,0,0,0,null
ndoki,2018,5220,protein once week,1,1,0,null
ndoki,2018,5220,access employment,0,0,0,null
ndoki,2018,5220,pot,1,1,1,null
ndoki,2018,5220,new clothes,0,0,0,null
ndoki,2018,5220,mosquito net,1,1,1,null
ndoki,2018,5220,canoe,1,0,0,null
ndoki,2018,5220,phone,0,0,0,null
ndoki,2018,5220,drinking water 15min,1,0,0,null
ndoki,2018,5220,work without discrimination,1,0,0,null
ndoki,2018,5220,moto,0,0,0,null
ndoki,2018,5220,equipped pharmacy village,1,0,0,null
ndoki,2018,5220,field half ha,1,1,3,null
ndoki,2018,5220,freezer,0,0,0,null
ndoki,2018,5220,adult learning,0,0,0,null
ndoki,2018,5220,sport ground,1,0,0,null
ndoki,2018,5220,sheep breeding,1,0,0,null
ndoki,2018,5220,natural resources 1h,1,1,0,null
ndoki,2018,5220,machete,1,0,0,null
ndoki,2018,5220,sewing machine,0,0,0,null
ndoki,2018,5220,jewelry,1,1,3,null
ndoki,2018,5220,bed and mattress,1,0,0,null
ndoki,2018,5220,brick house metal roof,0,0,0,null
ndoki,2018,5220,women care provided women,1,0,0,null
ndoki,2018,5220,gun,1,0,0,null
ndoki,2018,5220,fishing net,1,1,1,null
ndoki,2018,5220,cookstove,0,0,0,null
ndoki,2018,5221,generator,0,0,0,null
ndoki,2018,5221,bed and mattress,1,0,0,null
ndoki,2018,5221,gun,1,0,0,null
ndoki,2018,5221,sewing machine,0,0,0,null
ndoki,2018,5221,cookstove,0,0,0,null
ndoki,2018,5221,mosquito net,1,1,1,null
ndoki,2018,5221,field half ha,1,1,2,null
ndoki,2018,5221,moto,0,0,0,null
ndoki,2018,5221,table chairs,1,0,0,null
ndoki,2018,5221,new clothes,1,0,0,null
ndoki,2018,5221,access employment,1,0,0,null
ndoki,2018,5221,sheep breeding,0,0,0,null
ndoki,2018,5221,hairdresser,0,0,0,null
ndoki,2018,5221,freezer,0,0,0,null
ndoki,2018,5221,hurricane lamp,1,1,1,null
ndoki,2018,5221,equipped pharmacy village,1,0,0,null
ndoki,2018,5221,pot,1,1,2,null
ndoki,2018,5221,lance,1,1,1,null
ndoki,2018,5221,brick house metal roof,0,0,0,null
ndoki,2018,5221,machete,1,1,2,null
ndoki,2018,5221,women decision village,1,1,0,null
ndoki,2018,5221,canoe,1,0,0,null
ndoki,2018,5221,meal 2 day,1,1,0,null
ndoki,2018,5221,work without discrimination,1,0,0,null
ndoki,2018,5221,fishing net,1,1,3,null
ndoki,2018,5221,tv,0,0,0,null
ndoki,2018,5221,money school,1,0,0,null
ndoki,2018,5221,sport ground,0,0,0,null
ndoki,2018,5221,women care provided women,1,0,0,null
ndoki,2018,5221,jewelry,0,0,0,null
ndoki,2018,5221,chicken,0,0,0,null
ndoki,2018,5221,drinking water 15min,1,1,0,null
ndoki,2018,5221,jerrycan 25l,1,1,3,null
ndoki,2018,5221,protein once week,1,0,0,null
ndoki,2018,5221,natural resources 1h,1,1,0,null
ndoki,2018,5221,adult learning,1,0,0,null
ndoki,2018,5221,phone,0,0,0,null
ndoki,2018,5222,hurricane lamp,1,1,2,null
ndoki,2018,5222,brick house metal roof,1,0,0,null
ndoki,2018,5222,new clothes,1,1,0,null
ndoki,2018,5222,table chairs,1,1,1,null
ndoki,2018,5222,meal 2 day,1,1,0,null
ndoki,2018,5222,work without discrimination,1,1,0,null
ndoki,2018,5222,sport ground,1,0,0,null
ndoki,2018,5222,natural resources 1h,1,0,0,null
ndoki,2018,5222,hairdresser,0,0,0,null
ndoki,2018,5222,jerrycan 25l,1,1,4,null
ndoki,2018,5222,mosquito net,1,1,4,null
ndoki,2018,5222,sheep breeding,1,1,9,null
ndoki,2018,5222,fishing net,1,1,12,null
ndoki,2018,5222,protein once week,1,1,0,null
ndoki,2018,5222,chicken,1,1,25,null
ndoki,2018,5222,lance,1,1,1,null
ndoki,2018,5222,women care provided women,1,0,0,null
ndoki,2018,5222,sewing machine,0,0,0,null
ndoki,2018,5222,canoe,1,1,3,null
ndoki,2018,5222,generator,1,0,0,null
ndoki,2018,5222,freezer,0,0,0,null
ndoki,2018,5222,women decision village,1,1,0,null
ndoki,2018,5222,drinking water 15min,1,0,0,null
ndoki,2018,5222,equipped pharmacy village,1,0,0,null
ndoki,2018,5222,gun,1,1,4,null
ndoki,2018,5222,jewelry,1,1,3,null
ndoki,2018,5222,machete,1,1,8,null
ndoki,2018,5222,cookstove,1,1,1,null
ndoki,2018,5222,field half ha,1,1,4,null
ndoki,2018,5222,phone,0,0,0,null
ndoki,2018,5222,access employment,1,0,0,null
ndoki,2018,5222,pot,1,1,9,null
ndoki,2018,5222,bed and mattress,1,1,2,null
ndoki,2018,5222,money school,1,1,0,null
ndoki,2018,5222,moto,0,0,0,null
ndoki,2018,5222,tv,1,0,0,null
ndoki,2018,5222,adult learning,1,0,0,null
ndoki,2018,5223,brick house metal roof,0,0,0,null
ndoki,2018,5223,machete,1,1,3,null
ndoki,2018,5223,drinking water 15min,1,1,0,null
ndoki,2018,5223,women care provided women,1,0,0,null
ndoki,2018,5223,table chairs,1,0,0,null
ndoki,2018,5223,jewelry,1,1,2,null
ndoki,2018,5223,new clothes,1,1,0,null
ndoki,2018,5223,tv,0,0,8,null
ndoki,2018,5223,women decision village,1,1,0,null
ndoki,2018,5223,bed and mattress,1,0,0,null
ndoki,2018,5223,work without discrimination,1,0,0,null
ndoki,2018,5223,hairdresser,1,0,0,null
ndoki,2018,5223,cookstove,0,0,0,null
ndoki,2018,5223,adult learning,1,0,0,null
ndoki,2018,5223,money school,1,0,0,null
ndoki,2018,5223,phone,0,0,0,null
ndoki,2018,5223,access employment,1,0,0,null
ndoki,2018,5223,sport ground,1,1,0,null
ndoki,2018,5223,freezer,0,0,0,null
ndoki,2018,5223,natural resources 1h,1,0,0,null
ndoki,2018,5223,equipped pharmacy village,1,1,0,null
ndoki,2018,5223,pot,1,1,3,null
ndoki,2018,5223,hurricane lamp,1,1,3,null
ndoki,2018,5223,generator,0,0,0,null
ndoki,2018,5223,moto,0,0,0,null
ndoki,2018,5223,jerrycan 25l,1,1,2,null
ndoki,2018,5223,mosquito net,1,1,1,null
ndoki,2018,5223,gun,0,0,0,null
ndoki,2018,5223,sheep breeding,0,0,0,null
ndoki,2018,5223,fishing net,1,1,3,null
ndoki,2018,5223,chicken,0,0,0,null
ndoki,2018,5223,sewing machine,0,0,0,null
ndoki,2018,5223,meal 2 day,1,1,0,null
ndoki,2018,5223,lance,1,1,1,null
ndoki,2018,5223,field half ha,1,1,1,null
ndoki,2018,5223,canoe,1,1,1,null
ndoki,2018,5223,protein once week,1,1,0,null
ndoki,2018,5224,chicken,1,1,3,null
ndoki,2018,5224,mosquito net,1,1,4,null
ndoki,2018,5224,field half ha,1,1,2,null
ndoki,2018,5224,moto,0,0,0,null
ndoki,2018,5224,hurricane lamp,1,1,4,null
ndoki,2018,5224,tv,1,0,0,null
ndoki,2018,5224,fishing net,1,1,7,null
ndoki,2018,5224,brick house metal roof,0,0,0,null
ndoki,2018,5224,gun,1,1,1,null
ndoki,2018,5224,access employment,1,0,0,null
ndoki,2018,5224,freezer,0,0,0,null
ndoki,2018,5224,bed and mattress,1,1,3,null
ndoki,2018,5224,women care provided women,0,0,0,null
ndoki,2018,5224,sewing machine,1,0,0,null
ndoki,2018,5224,machete,1,1,5,null
ndoki,2018,5224,meal 2 day,1,1,0,null
ndoki,2018,5224,equipped pharmacy village,1,0,0,null
ndoki,2018,5224,generator,1,0,0,null
ndoki,2018,5224,adult learning,1,1,0,null
ndoki,2018,5224,phone,1,0,0,null
ndoki,2018,5224,sport ground,1,1,0,null
ndoki,2018,5224,protein once week,1,1,0,null
ndoki,2018,5224,lance,1,1,2,null
ndoki,2018,5224,work without discrimination,1,1,0,null
ndoki,2018,5224,drinking water 15min,1,0,0,null
ndoki,2018,5224,cookstove,0,0,0,null
ndoki,2018,5224,pot,1,1,6,null
ndoki,2018,5224,money school,1,1,0,null
ndoki,2018,5224,jewelry,1,1,2,null
ndoki,2018,5224,canoe,1,1,3,null
ndoki,2018,5224,new clothes,1,1,0,null
ndoki,2018,5224,jerrycan 25l,1,1,7,null
ndoki,2018,5224,hairdresser,1,0,0,null
ndoki,2018,5224,table chairs,1,1,2,null
ndoki,2018,5224,sheep breeding,1,1,4,null
ndoki,2018,5224,natural resources 1h,1,1,0,null
ndoki,2018,5224,women decision village,1,1,0,null
ndoki,2018,5225,new clothes,1,0,0,null
ndoki,2018,5225,table chairs,0,0,8,null
ndoki,2018,5225,protein once week,1,0,0,null
ndoki,2018,5225,women care provided women,1,0,0,null
ndoki,2018,5225,meal 2 day,1,0,0,null
ndoki,2018,5225,brick house metal roof,0,0,0,null
ndoki,2018,5225,freezer,0,0,0,null
ndoki,2018,5225,cookstove,0,0,0,null
ndoki,2018,5225,tv,0,0,0,null
ndoki,2018,5225,women decision village,1,1,0,null
ndoki,2018,5225,jerrycan 25l,1,0,1,null
ndoki,2018,5225,lance,1,1,1,null
ndoki,2018,5225,generator,0,0,0,null
ndoki,2018,5225,pot,1,1,1,null
ndoki,2018,5225,adult learning,1,0,0,null
ndoki,2018,5225,access employment,1,0,0,null
ndoki,2018,5225,sewing machine,0,0,0,null
ndoki,2018,5225,natural resources 1h,1,0,0,null
ndoki,2018,5225,field half ha,1,0,0,null
ndoki,2018,5225,phone,0,0,0,null
ndoki,2018,5225,work without discrimination,1,0,0,null
ndoki,2018,5225,sheep breeding,0,0,0,null
ndoki,2018,5225,canoe,1,0,0,null
ndoki,2018,5225,money school,0,0,0,null
ndoki,2018,5225,machete,1,1,1,null
ndoki,2018,5225,sport ground,0,0,0,null
ndoki,2018,5225,chicken,0,0,0,null
ndoki,2018,5225,hairdresser,0,0,0,null
ndoki,2018,5225,jewelry,0,0,0,null
ndoki,2018,5225,equipped pharmacy village,1,0,0,null
ndoki,2018,5225,bed and mattress,1,0,0,null
ndoki,2018,5225,drinking water 15min,1,1,0,null
ndoki,2018,5225,gun,1,0,0,null
ndoki,2018,5225,moto,0,0,0,null
ndoki,2018,5225,hurricane lamp,0,0,0,null
ndoki,2018,5225,fishing net,1,0,0,null
ndoki,2018,5225,mosquito net,1,0,0,null
ndoki,2018,5226,gun,1,0,0,null
ndoki,2018,5226,new clothes,1,0,0,null
ndoki,2018,5226,natural resources 1h,1,0,0,null
ndoki,2018,5226,table chairs,1,0,0,null
ndoki,2018,5226,work without discrimination,1,0,0,null
ndoki,2018,5226,adult learning,1,0,0,null
ndoki,2018,5226,sheep breeding,0,0,0,null
ndoki,2018,5226,jerrycan 25l,1,1,1,null
ndoki,2018,5226,meal 2 day,1,1,0,null
ndoki,2018,5226,cookstove,0,0,0,null
ndoki,2018,5226,brick house metal roof,0,0,0,null
ndoki,2018,5226,jewelry,1,1,3,null
ndoki,2018,5226,tv,0,0,0,null
ndoki,2018,5226,access employment,1,0,0,null
ndoki,2018,5226,women care provided women,1,0,0,null
ndoki,2018,5226,field half ha,1,1,2,null
ndoki,2018,5226,pot,1,1,3,null
ndoki,2018,5226,lance,1,0,0,null
ndoki,2018,5226,freezer,0,0,0,null
ndoki,2018,5226,bed and mattress,1,0,0,null
ndoki,2018,5226,sport ground,1,1,1,null
ndoki,2018,5226,women decision village,0,0,0,null
ndoki,2018,5226,mosquito net,1,1,1,null
ndoki,2018,5226,machete,1,1,3,null
ndoki,2018,5226,phone,0,0,0,null
ndoki,2018,5226,money school,1,0,0,null
ndoki,2018,5226,protein once week,1,0,0,null
ndoki,2018,5226,moto,0,0,0,null
ndoki,2018,5226,hairdresser,0,0,0,null
ndoki,2018,5226,generator,0,0,0,null
ndoki,2018,5226,hurricane lamp,1,1,2,null
ndoki,2018,5226,equipped pharmacy village,1,0,0,null
ndoki,2018,5226,canoe,1,0,0,null
ndoki,2018,5226,chicken,1,0,0,null
ndoki,2018,5226,fishing net,1,0,0,null
ndoki,2018,5226,drinking water 15min,0,0,0,null
ndoki,2018,5226,sewing machine,0,0,0,null
ndoki,2018,5227,meal 2 day,1,1,0,null
ndoki,2018,5227,money school,1,1,0,null
ndoki,2018,5227,protein once week,1,1,0,null
ndoki,2018,5227,adult learning,1,0,0,null
ndoki,2018,5227,hurricane lamp,1,1,2,null
ndoki,2018,5227,machete,1,1,2,null
ndoki,2018,5227,hairdresser,1,0,0,null
ndoki,2018,5227,access employment,1,1,0,null
ndoki,2018,5227,new clothes,1,1,0,null
ndoki,2018,5227,canoe,1,0,0,null
ndoki,2018,5227,phone,1,0,0,null
ndoki,2018,5227,natural resources 1h,1,1,0,null
ndoki,2018,5227,gun,1,0,8,null
ndoki,2018,5227,work without discrimination,1,0,0,null
ndoki,2018,5227,generator,0,0,0,null
ndoki,2018,5227,chicken,1,0,0,null
ndoki,2018,5227,equipped pharmacy village,1,0,0,null
ndoki,2018,5227,pot,1,1,4,null
ndoki,2018,5227,lance,1,1,1,null
ndoki,2018,5227,field half ha,1,1,2,null
ndoki,2018,5227,moto,0,0,0,null
ndoki,2018,5227,sport ground,1,1,1,null
ndoki,2018,5227,drinking water 15min,1,0,0,null
ndoki,2018,5227,cookstove,1,0,0,null
ndoki,2018,5227,mosquito net,1,1,3,null
ndoki,2018,5227,fishing net,1,0,0,null
ndoki,2018,5227,women care provided women,1,0,0,null
ndoki,2018,5227,jewelry,1,1,2,null
ndoki,2018,5227,brick house metal roof,0,0,0,null
ndoki,2018,5227,sewing machine,0,0,0,null
ndoki,2018,5227,table chairs,1,0,0,null
ndoki,2018,5227,freezer,0,0,0,null
ndoki,2018,5227,bed and mattress,1,1,1,null
ndoki,2018,5227,women decision village,1,1,0,null
ndoki,2018,5227,sheep breeding,1,0,0,null
ndoki,2018,5227,tv,1,0,0,null
ndoki,2018,5227,jerrycan 25l,1,1,1,null
ndoki,2018,5228,money school,1,0,0,null
ndoki,2018,5228,bed and mattress,1,0,0,null
ndoki,2018,5228,pot,1,1,3,null
ndoki,2018,5228,phone,0,0,0,null
ndoki,2018,5228,meal 2 day,1,1,0,null
ndoki,2018,5228,lance,0,0,0,null
ndoki,2018,5228,moto,0,0,0,null
ndoki,2018,5228,generator,0,0,0,null
ndoki,2018,5228,freezer,0,0,0,null
ndoki,2018,5228,women decision village,1,0,0,null
ndoki,2018,5228,sewing machine,0,0,0,null
ndoki,2018,5228,fishing net,0,0,0,null
ndoki,2018,5228,natural resources 1h,1,0,0,null
ndoki,2018,5228,mosquito net,1,1,1,null
ndoki,2018,5228,jerrycan 25l,1,1,1,null
